11.382	23.18474
11.407	23.19992
11.433	23.21486
11.458	23.22842
11.483	23.22842
11.508	23.24257
11.533	23.25727
11.558	23.27093
11.583	23.27093
11.608	23.28324
11.633	23.29941
11.659	23.29941
11.684	23.31278
11.709	23.32686
11.734	23.33977
11.759	23.33977
11.784	23.35315
11.809	23.36685
11.834	23.37894
11.860	23.37894
11.885	23.39195
11.910	23.40500
11.935	23.40500
11.960	23.41731
11.985	23.43078
12.010	23.43078
12.035	23.44305
12.061	23.45682
12.086	23.45625
12.111	23.45625
12.136	23.43880
12.161	23.41972
12.186	23.40059
12.211	23.40059
12.236	23.38070
12.262	23.36066
12.287	23.34032
12.312	23.34032
12.337	23.31942
12.362	23.29911
12.387	23.28095
12.412	23.28095
12.437	23.25870
12.462	23.23787
12.488	23.21923
12.513	23.21923
12.538	23.19965
12.563	23.17883
12.588	23.17883
12.613	23.20208
12.638	23.25414
12.663	23.30731
12.689	23.30731
12.714	23.36755
12.739	23.42474
12.764	23.48415
12.789	23.48415
12.814	23.54475
12.839	23.60637
12.864	23.66944
12.890	23.66944
12.915	23.72530
12.940	23.78416
12.965	23.78416
12.990	23.84594
13.015	23.90530
13.040	23.96653
13.065	23.96653
13.090	24.02727
13.116	24.08554
13.141	24.08554
13.166	24.14872
13.191	24.21274
13.216	24.26929
13.241	24.26929
13.266	24.32382
13.292	24.38109
13.317	24.43855
13.342	24.43855
13.367	24.48777
13.392	24.55250
13.417	24.60818
13.442	24.60818
13.467	24.66098
13.493	24.71680
13.518	24.71680
13.543	24.77175
13.568	24.82194
13.593	24.87599
13.618	24.87599
13.643	24.92834
13.668	24.97770
13.694	25.03216
13.719	25.03216
13.744	25.08606
13.769	25.13912
13.794	25.13912
13.819	25.19248
13.844	25.24309
13.870	25.24309
13.895	25.29614
13.920	25.35143
13.945	25.39829
13.970	25.44833
13.995	25.44833
14.020	25.49239
14.045	25.54637
14.071	25.54637
14.096	25.60047
14.121	25.64893
14.146	25.64893
14.171	25.69639
14.196	25.74291
14.221	25.78960
14.246	25.78960
14.272	25.83493
14.297	25.88323
14.322	25.92924
14.347	25.92924
14.372	25.96823
14.397	26.01803
14.422	26.01803
14.447	26.06441
14.473	26.10859
14.498	26.15844
14.523	26.15844
14.548	26.19868
14.573	26.24102
14.598	26.28479
14.623	26.28479
14.649	26.32696
14.674	26.37313
14.699	26.37313
14.724	26.41879
14.749	26.45990
14.774	26.49850
14.799	26.49850
14.824	26.53632
14.850	26.57694
14.875	26.57694
14.900	26.61613
14.925	26.66033
14.950	26.70118
14.975	26.70118
15.000	26.74103
15.025	26.77737
15.051	26.81495
15.076	26.81495
15.101	26.85277
15.126	26.89138
15.151	26.92855
15.176	26.92855
15.201	26.96568
15.226	27.00553
15.252	27.04184
15.277	27.04184
15.302	27.07940
15.327	27.11607
15.352	27.11607
15.377	27.15173
15.402	27.18811
15.427	27.22323
15.453	27.22323
15.478	27.25887
15.503	27.29313
15.528	27.32466
15.553	27.32466
15.578	27.35698
15.603	27.39628
15.628	27.43113
15.654	27.43113
15.679	27.46510
15.704	27.50015
15.729	27.53470
15.754	27.53470
15.779	27.56761
15.804	27.60181
15.829	27.60181
15.855	27.63539
15.880	27.66488
15.905	27.69686
15.930	27.69686
15.955	27.73030
15.980	27.76173
16.005	27.76173
16.030	27.79308
16.056	27.83060
16.081	27.86144
16.106	27.86144
16.131	27.89256
16.156	27.92179
16.181	27.95084
16.206	27.95084
16.231	27.98101
16.257	28.01018
16.282	28.01018
16.307	28.04378
16.332	28.07407
16.357	28.10526
16.382	28.10526
16.407	28.13342
16.432	28.16298
16.458	28.16298
16.483	28.19376
16.508	28.22315
16.533	28.25176
16.558	28.25176
16.583	28.28221
16.608	28.31054
16.633	28.31054
16.659	28.33857
16.684	28.36898
16.709	28.39486
16.734	28.39486
16.759	28.41880
16.784	28.44778
16.809	28.47043
16.834	28.47043
16.860	28.50049
16.885	28.52723
16.910	28.55324
16.935	28.55324
16.960	28.57869
16.985	28.60502
17.010	28.60502
17.035	28.63239
17.060	28.66144
17.086	28.66144
17.111	28.68618
17.136	28.71277
17.161	28.71277
17.186	28.73716
17.211	28.76478
17.236	28.78783
17.261	28.78783
17.287	28.81384
17.312	28.83651
17.337	28.85843
17.362	28.85843
17.387	28.88145
17.412	28.90514
17.437	28.93213
17.462	28.93213
17.488	28.95442
17.513	28.97656
17.538	29.00216
17.563	29.00216
17.588	29.02147
17.613	29.04513
17.638	29.04513
17.663	29.06747
17.689	29.09267
17.714	29.09267
17.739	29.11447
17.764	29.13678
17.789	29.15855
17.814	29.15855
17.839	29.18047
17.864	29.20333
17.890	29.20333
17.915	29.22376
17.940	29.24522
17.965	29.26452
17.990	29.26452
18.015	29.28703
18.040	29.30618
18.065	29.32933
18.091	29.32933
18.116	29.34974
18.141	29.37047
18.166	29.38991
18.191	29.38991
18.216	29.40744
18.241	29.42822
18.266	29.42822
18.292	29.44868
18.317	29.46843
18.342	29.46843
18.367	29.48785
18.392	29.51039
18.417	29.52938
18.442	29.52938
18.467	29.54726
18.493	29.56452
18.518	29.58383
18.543	29.58383
18.568	29.60345
18.593	29.62215
18.618	29.62215
18.643	29.64071
18.668	29.65907
18.694	29.67624
18.719	29.67624
18.744	29.69521
18.769	29.71191
18.794	29.71191
18.819	29.72877
18.844	29.74752
18.870	29.76596
18.895	29.76596
18.920	29.78374
18.945	29.80117
18.970	29.80117
18.995	29.81837
19.020	29.83445
19.045	29.85131
19.071	29.85131
19.096	29.86802
19.121	29.88324
19.146	29.90069
19.171	29.90069
19.196	29.91748
19.221	29.93150
19.246	29.94699
19.272	29.94699
19.297	29.96334
19.322	29.97886
19.347	29.97886
19.372	29.99428
19.397	30.01214
19.422	30.02585
19.448	30.02585
19.473	30.04201
19.498	30.05584
19.523	30.06919
19.548	30.06919
19.573	30.08492
19.598	30.09941
19.623	30.11438
19.648	30.11438
19.674	30.12957
19.699	30.14402
19.724	30.14402
19.749	30.16034
19.774	30.17380
19.799	30.18727
19.824	30.18727
19.850	30.20051
19.875	30.21442
19.900	30.21442
19.925	30.22874
19.950	30.24500
19.975	30.25794
20.000	30.25794
20.025	30.27090
20.051	30.28452
20.076	30.29783
20.101	30.29783
20.126	30.31319
20.151	30.32617
20.176	30.32617
20.201	30.33999
20.226	30.35329
20.252	30.35329
20.277	30.36647
20.302	30.37988
20.327	30.39444
20.352	30.39444
20.377	30.40601
20.402	30.41811
20.427	30.43017
20.453	30.43017
20.478	30.44237
20.503	30.45560
20.528	30.45560
20.553	30.46836
20.578	30.48043
20.603	30.49256
20.628	30.49256
20.654	30.50477
20.679	30.51664
20.704	30.52795
20.729	30.52795
20.754	30.53863
20.779	30.55069
20.804	30.55069
20.829	30.56254
20.855	30.57330
20.880	30.58385
20.905	30.58385
20.930	30.59494
20.955	30.60611
20.980	30.61769
21.005	30.61769
21.030	30.62917
21.056	30.63856
21.081	30.64888
21.106	30.64888
21.131	30.65984
21.156	30.67066
21.181	30.68084
21.206	30.68084
21.231	30.69196
21.257	30.70340
21.282	30.70340
21.307	30.71378
21.332	30.72459
21.357	30.72459
21.382	30.73465
21.407	30.74544
21.433	30.75426
21.458	30.75426
21.483	30.76489
21.508	30.77492
21.533	30.78469
21.558	30.78469
21.583	30.79431
21.608	30.80445
21.634	30.80445
21.659	30.81431
21.684	30.82404
21.709	30.83325
21.734	30.83325
21.759	30.84321
21.784	30.85332
21.809	30.85332
21.835	30.86160
21.860	30.87252
21.885	30.88180
21.910	30.88180
21.935	30.89089
21.960	30.89991
21.985	30.89991
22.010	30.90951
22.035	30.91950
22.061	30.91950
22.086	30.92823
22.111	30.93698
22.136	30.94555
22.161	30.94555
22.186	30.95410
22.211	30.96316
22.237	30.97122
22.262	30.97122
22.287	30.97913
22.312	30.98749
22.337	30.99577
22.362	30.99577
22.387	31.00329
22.412	31.01188
22.438	31.02036
22.463	31.02036
22.488	31.02811
22.513	31.03680
22.538	31.03680
22.563	31.04496
22.588	31.05254
22.614	31.05999
22.639	31.05999
22.664	31.06815
22.689	31.07589
22.714	31.07589
22.739	31.08476
22.764	31.09226
22.789	31.09226
22.815	31.10035
22.840	31.10735
22.865	31.11449
22.890	31.11449
22.915	31.12231
22.940	31.12951
22.965	31.13648
22.991	31.13648
23.016	31.14388
23.041	31.15047
23.066	31.15770
23.091	31.15770
23.116	31.16500
23.141	31.17206
23.167	31.17937
23.192	31.17937
23.217	31.18577
23.242	31.19278
23.267	31.19278
23.292	31.19981
23.317	31.20669
23.342	31.21315
23.368	31.21315
23.393	31.21974
23.418	31.22631
23.443	31.23290
23.468	31.23290
23.493	31.23887
23.518	31.24497
23.543	31.24497
23.569	31.25210
23.594	31.25855
23.619	31.26495
23.644	31.26495
23.669	31.27171
23.694	31.27817
23.719	31.27817
23.744	31.28480
23.770	31.29087
23.795	31.29679
23.820	31.30206
23.845	31.30206
23.870	31.30797
23.895	31.31374
23.920	31.31374
23.945	31.32095
23.971	31.32683
23.996	31.32683
24.021	31.33271
24.046	31.33870
24.071	31.34419
24.096	31.34419
24.121	31.35037
24.146	31.35628
24.172	31.35628
24.197	31.36193
24.222	31.36830
24.247	31.37350
24.272	31.37840
24.297	31.37840
24.322	31.38319
24.348	31.38855
24.373	31.39400
24.398	31.39400
24.423	31.39855
24.448	31.40335
24.473	31.40857
24.498	31.41281
24.524	31.41281
24.549	31.41790
24.574	31.42278
24.599	31.42758
24.624	31.42758
24.649	31.43283
24.674	31.43773
24.699	31.44247
24.725	31.44684
24.750	31.44684
24.775	31.45109
24.800	31.45587
24.825	31.46065
24.850	31.46502
24.875	31.46502
24.900	31.46933
24.926	31.47372
24.951	31.47836
24.976	31.48245
25.001	31.48245
25.026	31.48678
25.051	31.49127
25.076	31.49575
25.101	31.49970
25.127	31.49970
25.152	31.50398
25.177	31.50832
25.202	31.51257
25.227	31.51257
25.252	31.51700
25.277	31.52098
25.302	31.52478
25.328	31.52921
25.353	31.52921
25.378	31.53342
25.403	31.53757
25.428	31.54177
25.453	31.54177
25.479	31.54589
25.504	31.54990
25.529	31.55383
25.554	31.55780
25.579	31.55780
25.604	31.56141
25.629	31.56508
25.655	31.56921
25.680	31.57316
25.705	31.57316
25.730	31.57664
25.755	31.58054
25.780	31.58414
25.805	31.58414
25.830	31.58808
25.855	31.59163
25.881	31.59535
25.906	31.59929
25.931	31.59929
25.956	31.60291
25.981	31.60656
26.006	31.61017
26.031	31.61355
26.056	31.61355
26.082	31.61690
26.107	31.62057
26.132	31.62389
26.157	31.62389
26.182	31.62687
26.207	31.63069
26.232	31.63412
26.258	31.63729
26.283	31.63729
26.308	31.64061
26.333	31.64386
26.358	31.64715
26.383	31.65020
26.408	31.65020
26.433	31.65399
26.459	31.65708
26.484	31.66041
26.509	31.66041
26.534	31.66393
26.559	31.66716
26.584	31.67035
26.609	31.67035
26.634	31.67367
26.660	31.67682
26.685	31.67977
26.710	31.67977
26.735	31.68324
26.760	31.68630
26.785	31.68923
26.810	31.69219
26.835	31.69219
26.861	31.69532
26.886	31.69828
26.911	31.70137
26.936	31.70442
26.961	31.70442
26.986	31.70716
27.012	31.71023
27.037	31.71314
27.062	31.71314
27.087	31.71584
27.112	31.71874
27.137	31.72162
27.162	31.72453
27.187	31.72453
27.213	31.72714
27.238	31.73010
27.263	31.73274
27.288	31.73274
27.313	31.73546
27.338	31.73823
27.363	31.74106
27.388	31.74347
27.414	31.74347
27.439	31.74610
27.464	31.74889
27.489	31.75154
27.514	31.75154
27.539	31.75423
27.564	31.75688
27.589	31.75945
27.615	31.75945
27.640	31.76211
27.665	31.76466
27.690	31.76720
27.715	31.76981
27.740	31.76981
27.765	31.77238
27.791	31.77470
27.816	31.77716
27.841	31.77951
27.866	31.77951
27.891	31.78194
27.916	31.78431
27.941	31.78672
27.966	31.78896
27.992	31.78896
28.017	31.79124
28.042	31.79365
28.067	31.79566
28.092	31.79566
28.117	31.79794
28.142	31.80045
28.168	31.80257
28.193	31.80482
28.218	31.80482
28.243	31.80703
28.268	31.80929
28.293	31.81160
28.318	31.81362
28.343	31.81362
28.369	31.81587
28.394	31.81797
28.419	31.82009
28.444	31.82009
28.469	31.82230
28.494	31.82460
28.519	31.82672
28.544	31.82866
28.569	31.82866
28.595	31.83095
28.620	31.83296
28.645	31.83508
28.670	31.83508
28.695	31.83721
28.720	31.83926
28.745	31.84137
28.770	31.84137
28.796	31.84344
28.821	31.84542
28.846	31.84740
28.871	31.84948
28.896	31.84948
28.921	31.85132
28.946	31.85338
28.971	31.85530
28.997	31.85530
29.022	31.85714
29.047	31.85894
29.072	31.86083
29.097	31.86274
29.122	31.86274
29.147	31.86447
29.173	31.86623
29.198	31.86783
29.223	31.86955
29.248	31.86955
29.273	31.87158
29.298	31.87339
29.323	31.87523
29.348	31.87698
29.374	31.87698
29.399	31.87879
29.424	31.88044
29.449	31.88215
29.474	31.88215
29.499	31.88401
29.524	31.88575
29.550	31.88753
29.575	31.88753
29.600	31.88926
29.625	31.89093
29.650	31.89260
29.675	31.89416
29.700	31.89578
29.725	31.89578
29.750	31.89733
29.776	31.89897
29.801	31.90052
29.826	31.90052
29.851	31.90189
29.876	31.90365
29.901	31.90526
29.926	31.90669
29.952	31.90669
29.977	31.90829
30.002	31.90989
30.027	31.91136
30.052	31.91286
30.077	31.91286
30.102	31.91431
30.127	31.91593
30.153	31.91733
30.178	31.91733
30.203	31.91892
30.228	31.92058
30.253	31.92188
30.278	31.92352
30.303	31.92352
30.329	31.92497
30.354	31.92641
30.379	31.92641
30.404	31.92805
30.429	31.92949
30.454	31.93080
30.479	31.93226
30.504	31.93358
30.529	31.93358
30.555	31.93489
30.580	31.93635
30.605	31.93771
30.630	31.93771
30.655	31.93881
30.680	31.94029
30.705	31.94171
30.730	31.94295
30.756	31.94295
30.781	31.94425
30.806	31.94565
30.831	31.94702
30.856	31.94702
30.881	31.94835
30.906	31.94966
30.931	31.95098
30.957	31.95098
30.982	31.95228
31.007	31.95343
31.032	31.95470
31.057	31.95588
31.082	31.95588
31.107	31.95713
31.133	31.95835
31.158	31.95966
31.183	31.96080
31.208	31.96080
31.233	31.96192
31.258	31.96311
31.283	31.96416
31.308	31.96416
31.334	31.96548
31.359	31.96668
31.384	31.96783
31.409	31.96887
31.434	31.96887
31.459	31.97007
31.484	31.97123
31.510	31.97235
31.535	31.97235
31.560	31.97353
31.585	31.97468
31.610	31.97570
31.635	31.97688
31.660	31.97688
31.685	31.97800
31.711	31.97908
31.736	31.98013
31.761	31.98111
31.786	31.98111
31.811	31.98218
31.836	31.98330
31.861	31.98436
31.887	31.98436
31.912	31.98544
31.937	31.98648
31.962	31.98747
31.987	31.98847
32.012	31.98847
32.037	31.98943
32.063	31.99041
32.088	31.99141
32.113	31.99237
32.138	31.99237
32.163	31.99329
32.188	31.99440
32.213	31.99528
32.238	31.99629
32.263	31.99629
32.289	31.99713
32.314	31.99810
32.339	31.99911
32.364	31.99911
32.389	32.00011
32.414	32.00105
32.439	32.00201
32.464	32.00293
32.490	32.00293
32.515	32.00370
32.540	32.00462
32.565	32.00557
32.590	32.00650
32.615	32.00650
32.640	32.00728
32.665	32.00822
32.691	32.00911
32.716	32.00911
32.741	32.00993
32.766	32.01078
32.791	32.01157
32.816	32.01244
32.841	32.01244
32.867	32.01327
32.892	32.01413
32.917	32.01488
32.942	32.01575
32.967	32.01575
32.992	32.01658
33.017	32.01744
33.042	32.01830
33.068	32.01907
33.093	32.01907
33.118	32.01984
33.143	32.02061
33.168	32.02144
33.193	32.02144
33.218	32.02227
33.244	32.02299
33.269	32.02374
33.294	32.02450
33.319	32.02450
33.344	32.02531
33.369	32.02610
33.394	32.02687
33.419	32.02687
33.444	32.02765
33.470	32.02842
33.495	32.02918
33.520	32.02982
33.545	32.02982
33.570	32.03053
33.595	32.03127
33.620	32.03204
33.645	32.03269
33.671	32.03269
33.696	32.03278
33.721	32.03307
33.746	32.03373
33.771	32.03373
33.796	32.03455
33.821	31.94228
33.846	31.91755
33.872	31.91755
33.897	31.91965
33.922	31.92142
33.947	31.92289
33.972	31.92453
33.997	31.92453
34.022	31.92607
34.047	31.92752
34.073	31.92888
34.098	31.93026
34.123	31.93026
34.148	31.93161
34.173	31.93301
34.198	31.93448
34.223	31.93448
34.249	31.93588
34.274	31.93724
34.299	31.93867
34.324	31.93994
34.349	31.93994
34.374	31.94120
34.399	31.94259
34.424	31.94397
34.450	31.94516
34.475	31.94516
34.500	31.94645
34.525	31.94782
34.550	31.94912
34.575	31.94912
34.600	31.95018
34.626	31.95158
34.651	31.95292
34.676	31.95415
34.701	31.95415
34.726	31.95530
34.751	31.95657
34.776	31.95766
34.801	31.95766
34.826	31.95905
34.852	31.96028
34.877	31.96136
34.902	31.96268
34.927	31.96268
34.952	31.96392
34.977	31.96511
35.002	31.96634
35.027	31.96634
35.053	31.96752
35.078	31.96868
35.103	31.96981
35.128	31.96981
35.153	31.97103
35.178	31.97217
35.203	31.97322
35.228	31.97435
35.254	31.97435
35.279	31.97548
35.304	31.97655
35.329	31.97768
35.354	31.97877
35.379	31.97877
35.404	31.97978
35.430	31.98088
35.455	31.98202
35.480	31.98202
35.505	31.98292
35.530	31.98412
35.555	31.98517
35.580	31.98623
35.605	31.98623
35.631	31.98723
35.656	31.98827
35.681	31.98929
35.706	31.99027
35.731	31.99027
35.756	31.99116
35.781	31.99217
35.807	31.99317
35.832	31.99418
35.857	31.99418
35.882	31.99502
35.907	31.99608
35.932	31.99706
35.957	31.99801
35.982	31.99801
36.008	31.99885
36.033	31.99986
36.058	32.00086
36.083	32.00086
36.108	32.00175
36.133	32.00264
36.158	32.00366
36.183	32.00456
36.209	32.00456
36.234	32.00541
36.259	32.00629
36.284	32.00727
36.309	32.00727
36.334	32.00818
36.359	32.00898
36.384	32.00985
36.410	32.00985
36.435	32.01081
36.460	32.01170
36.485	32.01257
36.510	32.01257
36.535	32.01347
36.560	32.01434
36.585	32.01517
36.611	32.01604
36.636	32.01604
36.661	32.01688
36.686	32.01770
36.711	32.01856
36.736	32.01935
36.761	32.01935
36.786	32.02011
36.812	32.02090
36.837	32.02172
36.862	32.02244
36.887	32.02244
36.912	32.02322
36.937	32.02393
36.962	32.02393
36.987	32.02393
37.013	32.02557
37.038	32.02653
37.063	32.02713
37.088	32.02713
37.113	32.02793
37.138	32.02871
37.163	32.02941
37.188	32.03010
37.214	32.03010
37.239	32.03090
37.264	32.03166
37.289	32.03239
37.314	32.03239
37.339	32.03315
37.364	32.03388
37.389	32.03460
37.415	32.03460
37.440	32.03532
37.465	32.03604
37.490	32.03674
37.515	32.03746
37.540	32.03746
37.565	32.03816
37.591	32.03885
37.616	32.03946
37.641	32.04012
37.666	32.04012
37.691	32.04078
37.716	32.04145
37.741	32.04216
37.766	32.04216
37.792	32.04282
37.817	32.04353
37.842	32.04418
37.867	32.04476
37.892	32.04476
37.917	32.04539
37.942	32.04605
37.967	32.04667
37.993	32.04667
38.018	32.04732
38.043	32.04796
38.068	32.04857
38.093	32.04919
38.118	32.04919
38.143	32.04977
38.169	32.05032
38.194	32.05094
38.219	32.05094
38.244	32.05154
38.269	32.05216
38.294	32.05276
38.319	32.05330
38.344	32.05330
38.370	32.05387
38.395	32.05447
38.420	32.05507
38.445	32.05558
38.470	32.05558
38.495	32.05614
38.520	32.05675
38.545	32.05732
38.571	32.05732
38.596	32.05784
38.621	32.05839
38.646	32.05896
38.671	32.05945
38.696	32.05945
38.721	32.05997
38.746	32.06052
38.772	32.06110
38.797	32.06161
38.822	32.06161
38.847	32.06210
38.872	32.06261
38.897	32.06316
38.922	32.06369
38.947	32.06369
38.972	32.06417
38.998	32.06466
39.023	32.06520
39.048	32.06520
